StartDate,Duration (in seconds),ResponseId,LocationLatitude,LocationLongitude,Q1,Q1_6_TEXT,school_selected,school_other,Q3,Q4,Q4_12_TEXT,Q5,Q5_8_TEXT,Q6,Q7,Q8,Q8_4_TEXT,Q9,Q9_6_TEXT,has_library,Q11,Q13,Q14,Q15,Q16,Q16_3_TEXT,Q17,Q18,Q18_3_TEXT,Q12,Q19,Q20,lantern_group,Q22,Q22_7_TEXT,Q23,Q24,Q24_3_TEXT,Q25,Q25_8_TEXT,Q26,Q27,Q28,Q28_18_TEXT,Q29,Q29_5_TEXT,Q30,menstrual_kit,Q32,Q33,Q33_5_TEXT,Q34,Q34_3_TEXT,Q35,Q35_4_TEXT,has_computers,Q37,Q37_9_TEXT,Q38,Q38_7_TEXT,Q39,Q40,Q40_4_TEXT,Q41,Q41_9_TEXT,Q42,Q43,school_name
2019-05-21 05:42:48,901,R_3Lo4ueIlbAQkwXP,5.550201416015625,-0.2174072265625,Sarah,NA,Mosipanin D/A Basic School,NA,Female,16,NA,JHS Form 1,NA,No,1-2 times,NA,NA,No problems,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3,NA,No,NA,NA,1 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,Never assigned a group,NA,Yes,Yes,Every other month,The training helped me learn more about my body,NA,Not enough pads to use during my period,NA,Disposable Pad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mosipanin
2019-05-21 05:59:50,907,R_4PS6fe9Gs4kv88k,5.550201416015625,-0.2174072265625,Sarah,NA,Mosipanin D/A Basic School,NA,Male,11,NA,Class 5,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,5,NA,No,NA,NA,1 x per week,NA,No,"Reading,Homework,Exams",No Problem,NA,Never assigned a group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mosipanin
2019-09-26 03:54:59,1327,R_hz5XsYid8iGYOT8,6.37217699999999975801756590954028069972991943359375,-1.0632800000000000029132252166164107620716094970703125,Joyce,NA,Bepotumtum,NA,Female,9,NA,Class 4,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,6,NA,No,NA,NA,3 x per week,NA,Yes,"Reading,Homework,Exams,Dictation",No Problem,NA,NA,NA,No,No,"Never, I do not have a kit",Other,NA,I do not have a kit,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bepotumtum
2019-05-21 06:17:03,679,R_9jLSyGmNrbWZ8VT,5.550201416015625,-0.2174072265625,Sarah,NA,Mosipanin D/A Basic School,NA,Male,14,NA,Class 5,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,6,NA,No,NA,NA,1 x per week,NA,Yes,Other,NA,NA,Never assigned a group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mosipanin
2019-09-26 04:19:50,545,R_eXoOVzm85XpmzUB,6.37204800000000037840663935639895498752593994140625,-1.0635269999999998891127006572787649929523468017578125,Joyce,NA,Bepotumtum,NA,Male,14,NA,Class 5,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,5,NA,Yes,NA,NA,2 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons",No Problem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bepotumtum
2019-05-22 03:15:01,870,R_0jp8RcADBgVIhoK,7.12564499999999956258989186608232557773590087890625,-0.676204999999999945003992252168245613574981689453125,Sarah,NA,TunTum,NA,Male,11,NA,Class 4,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3,NA,No,NA,NA,1 x per week,NA,No,"Reading,Homework,Exams,Remembering lessons",No Problem,NA,Never assigned a group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tun Tun
2019-09-26 04:31:10,639,R_avAuV5f3bXIkoEA,6.37209800000000026187763069174252450466156005859375,-1.06360499999999991160848367144353687763214111328125,Joyce,NA,Bepotumtum,NA,Male,12,NA,Class 6,NA,No,Never,NA,NA,Other,NA,Yes,NA,"We do not visit the library, but my teacher brings us books from the library to read in our class",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Other,NA,No,NA,NA,5 x per week,NA,No,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bepotumtum
2019-05-22 03:32:12,836,R_2Lz8r7dcami6Duu,7.12563899999999961210050969384610652923583984375,-0.67620599999999997375965676837950013577938079833984375,Sarah,NA,TunTum,NA,Female,12,NA,Class 5,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,5,NA,No,NA,NA,1 x per week,NA,No,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,Never assigned a group,NA,No,No,"Never, I do not have a kit",Other,NA,I do not have a kit,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tun Tun
2019-05-22 03:46:41,769,R_jgEUXF3bBEFA6A9,5.550201416015625,-0.2174072265625,Sarah,NA,TunTum,NA,Male,11,NA,Class 6,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,6,NA,No,NA,NA,1 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",Lantern not working,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tun Tun
2019-09-26 04:43:06,604,R_kcLNdCsHpRhkThC,6.3720879999999997522763806045986711978912353515625,-1.0636159999999998948538859622203744947910308837890625,Joyce,NA,Bepotumtum,NA,Female,11,NA,JHS Form 1,NA,No,Never,NA,NA,Other,NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,6,NA,Yes,NA,NA,Every day,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,No,No,"Never, I do not have a kit",Other,NA,I do not have a kit,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bepotumtum
2019-05-22 04:01:23,851,R_lawc8MzjR53SP1j,5.550201416015625,-0.2174072265625,Sarah,NA,TunTum,NA,Male,14,NA,JHS Form 1,NA,No,Never,NA,NA,No problems,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3,NA,No,NA,NA,1 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,Never assigned a group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tun Tun
2019-05-22 04:18:42,711,R_8mCNn15s9Iml4gW,5.550201416015625,-0.2174072265625,Sarah,NA,TunTum,NA,Male,14,NA,JHS Form 2,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,4,NA,No,NA,NA,1 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,Never assigned a group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tun Tun
2019-05-22 04:34:13,637,R_gng4JsePkpFAP4g,5.550201416015625,-0.2174072265625,Sarah,NA,TunTum,NA,Male,13,NA,JHS Form 1,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Other,NA,No,NA,NA,Other,NA,No,Other,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tun Tun
2019-09-26 04:54:17,1901,R_l92xxs86qzCJ67w,6.37206000000000027938540370087139308452606201171875,-1.0636259999999999603659261993016116321086883544921875,Joyce,NA,Bepotumtum,NA,Male,15,NA,JHS Form 1,NA,No,Never,NA,NA,Other,NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,5,NA,Yes,NA,NA,6 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bepotumtum
2019-05-22 04:47:10,721,R_hM1rorMbrBf0M8Z,5.550201416015625,-0.2174072265625,Sarah,NA,TunTum,NA,Female,19,NA,JHS Form 3,NA,Yes,1-2 times,NA,NA,No problems,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,5,NA,No,NA,NA,2 x per week,NA,Yes,"Reading,Homework,Exams",No Problem,NA,Never assigned a group,NA,Yes,NA,"Never, I do not have a kit",Other,NA,I do not have a kit,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tun Tun
2019-05-22 05:00:18,549,R_4D9NJtJqu6WubO0,5.550201416015625,-0.2174072265625,Sarah,NA,TunTum,NA,Female,16,NA,JHS Form 3,NA,Yes,1-2 times,NA,NA,No problems,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,6,NA,Yes,NA,NA,1 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",Charging lanterns takes too long,NA,Never assigned a group,NA,Yes,NA,"Never, I do not have a kit",Other,NA,I do not have a kit,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tun Tun
2019-09-30 04:06:05,485,R_9JM5n1KVKtFa5EA,5.9651420000000001664375304244458675384521484375,-0.1749280000000000001580957587066222913563251495361328125,Portia owusu,NA,Adenya,NA,Male,16,NA,JHS Form 3,NA,Yes,1-2 times,NA,NA,No problems,NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,NA,Yes,NA,NA,5 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Adenya
2019-05-23 04:39:56,656,R_ijrZvm97kGvSCsC,6.541413999999999617784851579926908016204833984375,-0.60572099999999995389998730388469994068145751953125,Sarah,NA,Ntomem,NA,Male,14,NA,Class 4,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ntomem
2019-09-30 04:14:23,641,R_eqnxragMm10bY4Q,5.550201416015625,-0.2174072265625,Portia owusu,NA,Adenya,NA,Female,16,NA,JHS Form 3,NA,Yes,1-2 times,NA,NA,No problems,NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,4,NA,Yes,NA,NA,4 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,Yes,Yes,Every time I have my period for the entire period,The training helped me learn more about my body,NA,NA,NA,Disposable Pad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Adenya
2019-05-23 04:52:47,581,R_2lDuUCJpvMV8Omm,5.550201416015625,-0.2174072265625,Sarah,NA,Ntomem,NA,Female,9,NA,Class 4,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,"Never, I do not have a kit",I do not have a kit,NA,I do not have a kit,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ntomem
2019-05-23 05:03:04,574,R_7y8fjcIAHV34ogE,5.550201416015625,-0.2174072265625,Sarah,NA,Ntomem,NA,Male,10,NA,Class 4,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ntomem
2019-09-30 04:25:18,594,R_eQDPNGsKOxwYeEm,5.550201416015625,-0.2174072265625,Portia owusu,NA,Adenya,NA,Female,15,NA,JHS Form 2,NA,Yes,3-4 times,NA,NA,No problems,NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2,NA,Yes,NA,NA,3 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,Yes,Yes,Every time I have my period for the entire period,The training helped me learn more about my body,NA,NA,NA,Disposable Pad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Adenya
2019-05-23 05:13:34,686,R_nChiRTN8xf3Vuq9,5.550201416015625,-0.2174072265625,Sarah,NA,Ntomem,NA,Female,12,NA,Class 5,NA,No,Never,NA,NA,No problems,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Other,NA,No,NA,"Never, I do not have a kit",Other,NA,I do not have a kit,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ntomem
2019-09-30 04:35:27,1603,R_3YmW9tS0xVBAw86,5.550201416015625,-0.2174072265625,Portia owusu,NA,Adenya,NA,Male,14,NA,JHS Form 2,NA,Yes,3-4 times,NA,NA,No problems,NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3,NA,No,NA,NA,3 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Adenya
2019-05-23 05:25:30,518,R_nbixHhiix2R2zxM,5.550201416015625,-0.2174072265625,Sarah,NA,Ntomem,NA,Male,11,NA,Class 5,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ntomem
2019-09-30 05:02:25,1117,R_o6zTYvoM8Tx9ipB,5.550201416015625,-0.2174072265625,Portia owusu,NA,Adenya,NA,Female,14,NA,Class 6,NA,Yes,1-2 times,NA,NA,No problems,NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2,NA,Yes,NA,NA,4 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,Yes,Yes,Every time I have my period for the entire period,The training helped me learn more about my body,NA,NA,NA,Disposable Pad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Adenya
2019-05-23 05:37:00,885,R_83qXRsDBSPD2ePt,5.550201416015625,-0.2174072265625,Sarah,NA,Ntomem,NA,Female,13,NA,Class 5,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Other,NA,No,NA,"Never, I do not have a kit",Other,NA,I do not have a kit,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ntomem
2019-09-30 05:21:18,447,R_3TOChTx5a9of7RE,5.550201416015625,-0.2174072265625,Portia owusu,NA,Adenya,NA,Female,10,NA,Class 5,NA,No,Never,NA,NA,Other,NA,Yes,NA,"I visit with my class, during the library period",Less than once a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,Other,Other,NA,Other,NA,No,NA,"Never, I do not have a kit",Other,NA,I do not have a kit,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Adenya
2019-05-23 05:55:57,1229,R_goDSFSJM0eljhKv,5.550201416015625,-0.2174072265625,Sarah,NA,Ntomem,NA,Female,16,NA,Class 6,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ntomem
2019-09-30 05:28:59,478,R_3jVWg2Vb1AOFI4M,5.550201416015625,-0.2174072265625,Portia owusu,NA,Adenya,NA,Female,10,NA,Class 4,NA,No,Never,NA,NA,Other,NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,Other,NA,NA,Other,NA,No,NA,"Never, I do not have a kit",Other,NA,I do not have a kit,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Adenya
2019-05-23 06:32:37,533,R_4rBdsiqEnhNmiGp,6.54149300000000000210320649784989655017852783203125,-0.60592400000000001814015604395535774528980255126953125,Sarah,NA,Ntomem,NA,Female,13,NA,Class 5,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,"Never, I do not have a kit",Other,NA,I do not have a kit,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ntomem
2019-09-30 05:37:14,697,R_2CMNQP9Fm0dWwgf,5.550201416015625,-0.2174072265625,Portia owusu,NA,Adenya,NA,Male,11,NA,Class 4,NA,No,Never,NA,NA,Other,NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2,NA,No,NA,NA,5 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Adenya
2019-05-23 06:43:31,696,R_5X88jCRZ1wFFgAr,6.54150200000000037192648960626684129238128662109375,-0.6059769999999999878781409279326908290386199951171875,Sarah,NA,Ntomem,NA,Male,12,NA,Class 5,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ntomem
2019-10-01 03:56:11,651,R_cBCjWNBGeepzgVY,5.986411000000000370846464647911489009857177734375,0.3571750000000000202504679691628552973270416259765625,Rita,NA,Luta,NA,Male,17,NA,JHS Form 3,NA,Yes,1-2 times,NA,NA,No problems,NA,Yes,NA,I visit the library during a school break or after school,1-2 times a week,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,NA,Yes,NA,NA,6 x per week,NA,No,"Reading,Homework,Exams,Remembering lessons",No Problem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luta
2019-10-01 04:07:22,636,R_d9ezRnTBUhYyYXK,5.550201416015625,-0.2174072265625,Rita,NA,Luta,NA,Male,15,NA,JHS Form 2,NA,No,1-2 times,NA,NA,No problems,NA,Yes,NA,I have never visited the library.,I have never visited,I do not know,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,NA,Yes,NA,NA,6 x per week,NA,No,"Reading,Remembering lessons",No Problem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luta
2019-05-23 07:09:14,789,R_4bxeor7f6wLJ3KH,5.550201416015625,-0.2174072265625,Sarah,NA,TunTum,NA,Female,16,NA,JHS Form 1,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3,NA,No,NA,NA,2 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons",No Problem,NA,Never assigned a group,NA,Yes,Yes,Every other month,"The training helped me learn more about my body,I no longer miss school because of my period",NA,Not enough underwear to use during my period,NA,Disposable Pad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tun Tun
2019-10-01 04:26:38,544,R_7UnaQ8l2uEPQqSU,5.550201416015625,-0.2174072265625,Rita,NA,Luta,NA,Male,18,NA,JHS Form 1,NA,Yes,1-2 times,NA,NA,No problems,NA,Yes,NA,I have never visited the library.,I have never visited,I do not know,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Other,I have electricity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luta
2019-05-23 07:22:59,837,R_mJ5u6kb9lOyNjAc,5.550201416015625,-0.2174072265625,Sarah,NA,TunTum,NA,Female,15,NA,JHS Form 2,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3,NA,No,NA,NA,1 x per week,NA,No,"Reading,Homework,Exams",No Problem,NA,NA,NA,Yes,Yes,Every other month,"The training helped me learn more about my body,I no longer miss school because of my period",NA,NA,NA,Disposable Pad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tun Tun
2019-10-01 04:40:50,441,R_4CfU4lJJgcoPG0w,5.550201416015625,-0.2174072265625,Rita,NA,Luta,NA,Male,13,NA,Class 5,NA,No,1-2 times,NA,NA,No problems,NA,Yes,NA,I visit the library during a school break or after school,1-2 times a week,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luta
2019-05-23 07:38:10,567,R_hqd3Q3AeIWjBeEr,5.550201416015625,-0.2174072265625,Sarah,NA,Ntomem,NA,Female,18,NA,JHS Form 1,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,1,NA,No,NA,NA,1 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,No,NA,"Never, I do not have a kit",Other,NA,I do not have a kit,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ntomem
2019-05-23 07:49:22,622,R_4hv1uj6EerpgQC5,6.5372240000000001458602127968333661556243896484375,-0.60581300000000004590816615746007300913333892822265625,Sarah,NA,Ntomem,NA,Male,18,NA,JHS Form 3,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,4,NA,No,NA,NA,1 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons",No Problem,NA,Never assigned a group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ntomem
2019-10-01 04:51:57,486,R_iIOziMkQ6qjE5DL,5.550201416015625,-0.2174072265625,Rita,NA,Luta,NA,Male,11,NA,Class 5,NA,No,3-4 times,NA,NA,No problems,NA,Yes,NA,I visit the library during a school break or after school,1-2 times a week,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luta
2019-05-27 03:33:15,1165,R_cSkDgcJC28qubC9,6.35833099999999973306330502964556217193603515625,-0.66265899999999999803179662194452248513698577880859375,Joyce,NA,Abrenya,NA,Female,10,NA,Class 4,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3,NA,Yes,NA,NA,3 x per week,NA,No,"Homework,Exams",No Problem,NA,NA,NA,No,No,"Never, I do not have a kit",I do not have a kit,NA,I do not have a kit,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abrenya
2019-10-01 05:00:39,343,R_lk5c59UmV5gkPJH,5.550201416015625,-0.2174072265625,Rita,NA,Luta,NA,Male,11,NA,Class 6,NA,No,1-2 times,NA,NA,No problems,NA,Yes,NA,I have never visited the library.,I have never visited,I do not know,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luta
2019-05-27 03:53:45,759,R_9LVVXXm3AYv7PKT,6.3583119999999997418171915342099964618682861328125,-0.6626419999999999532747096964158117771148681640625,Joyce,NA,Abrenya,NA,Male,12,NA,Class 4,NA,No,Never,NA,NA,Other,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3,NA,No,NA,NA,2 x per week,NA,No,"Homework,Exams",No Problem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abrenya
2019-10-01 05:09:56,359,R_oaaz248f5avFLIh,5.550201416015625,-0.2174072265625,Rita,NA,Luta,NA,Female,12,NA,Class 6,NA,No,1-2 times,NA,NA,No problems,NA,Yes,NA,I have never visited the library.,I have never visited,I do not know,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luta
